s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s53,s54,s55,s56,s57,s58,s59,s60,s61,s62,s63,s64,s65,s66,s67,s68,s69,s70,s71,s72,s73,s74,s75,s76,s77,s78,s79,s80,s81,s82,s83,s84,s85,s86,s87,s88,s89,s90,s91,s92,s93,s94,s95,s96,s97,s98,s99,s100,s101,s102,s103,s104,s105,s106,s107,s108,s109,s110,s111,s112,s113,s114,s115,s116,s117,s118,s119,s120,s121,s122,s123,s124,s125,s126,s127,label
16095.2314,16114.0225,16154.3848,16122.498,16138.2129,16210.6035,16245.1904,16115.667,16160.2939,16097.875,16086.9326,16193.4326,16205.6299,16145.4082,16137.8408,16183.5166,16234.9551,16086.5166,16138.2422,16159.2764,16137.0732,16101.8623,16082.4004,16042.2607,16159.749,16082.5498,16122.5713,16189.0078,16192.2793,16111.0596,16116.585,16151.0732,16207.3164,16154.6758,16190.5225,16142.0918,16157.9307,16222.3008,16156.4326,16170.0107,16112.5537,16134.2793,16163.7832,16138.0547,16024.9512,16211.9961,16077.8535,16132.7559,16071.1279,16141.5127,16101.96,16164.4121,16181.6162,16109.6289,16116.8301,16104.3174,16158.9395,16087.3105,16107.0195,16216.9639,16100.5547,16088.3037,16064.5264,16054.0049,16054.9844,16234.9473,16060.9189,16097.0781,16186.7373,16172.0117,16079.3223,16126.6504,16154.6865,16132.6602,16172.7227,16104.417,16080.04,16088.9707,16068.0225,16147.7012,16111.7666,16074.6826,16283.5566,16126.1992,16083.127,16116.6846,16130.667,16150.7783,16115.6328,16130.3281,16114.7021,16164.5195,16015.1309,16124.1465,16069.0635,16157.7715,15996.6182,15997.5078,16169.7266,16182.6553,16141.6689,16233.1426,16072.124,16031.9385,16112.3027,16189.8408,16215.2598,16090.499,16117.8984,16154.6494,16217.8809,16155.9932,16161.0586,16079.4092,16127.1113,16121.0986,16088.333,16104.7178,16129.6074,16127.1455,16114.668,16142.5342,16114.6641,16088.3828,16078.7607,16118.2949,16098.9209,16157.8701,3
16184.1104,16025.6611,16142.2627,16085.3447,16099.416,16102.2305,16226.8604,16110.1768,16035.9766,16094.0146,16151.0771,16207.167,16184.0684,16156.0596,16146.998,16059.2246,16223.0254,16166.9541,16123.2207,16202.3936,16193.6504,16085.9854,16015.502,16136.1797,15989.21,16088.3193,16163.0391,16116.9717,16053.9814,16097.6348,16188.3545,16186.7285,16174.2188,16164.4004,16128.8193,16213.8916,16197.5996,16086.1328,16046.9785,16190.1494,16117.9336,16210.4736,16175.5273,16029.7451,16175.0137,16159.5488,16139.3174,16171.6172,16129.2432,16139.6533,16087.084,16211.2822,16116.1172,16080.8018,16187.6289,16113.4268,16226.6943,16187.8662,16032.2305,16127.4668,16041.7178,16106.3691,16075.9189,16143.1641,16141.043,16079.915,16214.8154,16226.3447,16247.2031,16017.4434,16135.5967,16086.9922,16129.4512,16294.6992,16284.1348,16189.5352,15987.3896,16200.3555,16169.999,16131.0186,16182.2129,16047.1602,16080.0674,16123.4541,16087.0801,16111.1992,16109.2246,16181.7148,16189.0244,16125.1748,16136.9609,16151.2979,16237.3545,16201.918,16174.2168,16173.7969,16047.9365,16208.6621,16141.6104,16214.3662,16230.9736,16072.1016,16147.7295,16111.2979,16148.4922,16157.8838,16105.1201,16149.0439,16195.2061,16010.3105,16152.3398,16052.0459,16086.7529,16069.1592,16162.7295,16162.0371,16152.7617,16093.2119,16134.5127,16040.5361,16197.0674,16138.6416,16095.5098,16221.9658,16239.0684,16161.502,16082.6416,16231.4727,3
16124.3828,16122.9463,16156.6299,16100.0752,16139.2988,16090.5488,16149.3809,16144.1738,16148.3643,16089.9463,16177.0469,16181.4756,16177.4551,16077.8682,16160.7979,16193.4873,16085.3291,16129.6133,16219.79,16123.2402,16061.833,16175.6211,16180.4395,16137.708,16164.4395,16135.0078,16177.0889,16145.3428,16243.7676,16131.1201,16110.4971,16125.5527,16111.9619,16056.4336,16028.6484,16219.2129,16131.2422,16030.0654,16187.7998,16129.5303,16118.3311,16120.0547,16218.7148,16033.0107,16095.5166,16106.0225,16115.9727,16094.3164,16124.0732,16103.1602,16143.0039,16134.8613,16083.1641,16181.1689,16108.7725,16056.8848,16056.8652,16196.1836,16180.0732,16062.8994,16161.3574,16154.2666,16089.5869,16145.8721,16089.502,16189.1533,16086.9424,16078.4199,16121.666,16123.5928,16118.373,16073.4219,16188.4473,16092.4336,16128.1318,16198.1309,16148.5254,16173.8359,16131.2559,16235.7529,16209.1709,16041.6309,16159.9395,16106.2539,16242.0693,16167.3838,16161.1982,16105.0938,16130.5713,16144.1787,16172.8311,16221.4619,16155.6162,16087.2383,16180.1006,16177.4922,16178.4668,16098.9287,16181.8828,16220.1104,16132.7178,16170.3418,16284.6328,16189.4629,16075.8154,16166.2529,16220.7988,16092.96,16088.8604,16080.3477,16117.5596,16167.5918,16184.585,16259.5,16103.5195,16108.5186,16219.7959,16147.4736,16148.5166,16143.6064,16200.9795,16113.8535,16205.3154,16016.0361,16066.8135,16223.9688,16286.4443,16076.0859,3
16085.4512,16137.4775,16180.5283,16287.8496,16111.9688,16034.2363,16124.0078,16241.8496,16167.375,16150.6406,16199.999,16059.2998,16063.4609,16115.498,16154.4453,16101.2842,16104.9697,16271.0449,16123.4941,16151.585,16049.9092,16150.6094,16096.0605,16176.6709,16096.0146,16115.0527,16107.9404,16238.9541,16146.8271,16109.3867,16151.0752,16275.6865,16072.8203,16159.0977,16162.8975,16258.4824,16132.9248,16162.4756,16031.6436,16084.4082,16148.6064,16177.5156,16178.4072,16129.874,16100.8682,16131.4189,16067.542,16056.9834,16093.8301,16174.5918,16103.6055,16181.5791,16154.7207,16188.1816,16171.3691,16086.6943,16154.1514,16216.3223,16108.3799,16179.9385,16094.1152,16112.6729,16082.3457,16146.7402,16122.7139,16151.2061,16153.3955,16161.2402,16181.7168,16110.2539,16112.3252,16159.418,16069.0879,16121.1738,16043.9102,16198.3076,16084.499,16155.8418,16153.5762,16141.0068,16175.0293,16213.0635,16088.5039,16191.6611,16176.4766,16195.2588,16192.1025,16128.2588,16144.5068,16137.5664,16148.4512,16168.9395,16125.8105,16105.4893,16199.7734,16145.8711,16125.4531,16221.876,16144.1572,16195.7539,16226.21,16165.7539,16231.7744,16109.5029,16253.5908,16172.4824,16037.7783,16131.3633,16228.0352,16157.1973,16178.5664,16247.8047,16179.6982,16031.4365,16159.7754,16107.9248,16175.9307,16146.5703,16063.0586,16102.0537,16163.041,16101.2822,16163.7246,16176.0088,16178.1582,16174.6719,16100.748,16268.1514,3
16141.5566,16086.4688,16141.707,16253.3311,16094.75,16107.7168,16074.6318,16048.4414,16081.2842,16097.0225,16002.9609,16162.4248,16187.5947,16207.0576,16146.7246,16073.8125,16238.5342,16228.2607,16055.2539,16168.7295,16220.3086,16088.8477,16077.3135,16162.4873,16094.501,16191.2891,16204.0527,16141.2695,16173.667,16159.4307,16132.7988,16158.0537,16149.2979,16081.0215,16056.8799,16085.1875,16250.9453,16096.2764,16198.9307,16153.9463,16151.0762,16062.3828,16164.5029,16165.7715,16076.79,16092.2549,16206.3223,16158.0566,16133.3809,16157.5859,16140.7676,16052.875,16126.2646,16206.2158,16129.6846,16016.4561,16104.2529,16188.5127,16115.415,16155.709,16130.4199,16028.2422,16197.2021,16185.249,16177.6074,16099.4316,16101.7744,16108.7158,16075.9551,16151.7881,16135.2754,16060.1758,16050.8896,16094.6709,16126.8262,16120.4551,16135.5352,16132.0166,16119.0215,16202.874,16110.1885,16083.0049,16079.7266,16241.2773,16110.5986,16138.3076,16200.1338,16237.2197,16089.8848,16132.7871,16196.2471,16195.4473,16157.5039,16184.1299,16136.8125,16040.1758,16104.1191,16136.4277,16060.2275,16147.0742,16127.4541,16091.1436,16197.249,16175.6309,16060.4336,16161.1475,16150.791,16108.998,16106.4805,16091.627,16202.0459,16067.2617,16083.792,16082.3428,16209.6963,16027.9746,16121.0947,16196.6924,16101.0146,16114.0469,16159.1455,16096.5771,16232.2139,16109.5439,16161.7861,16169.0039,16144.8516,16112.5283,3
16064.6328,16202.7178,16142.9883,16159.498,16185.1953,16128.5244,16119.6631,16199.623,16119.8486,16113.4902,16156.9482,16153.3291,16156.7979,16139.2822,16218.0488,15977.8184,16084.127,16117.2334,16214.2041,16088.3691,16089.3652,16133.8838,16210.7148,16176.6094,16017.2861,16172.541,16107.2061,16116.9473,16134.9512,16118.9365,16122.1201,16181.543,16099.4463,16076.4033,16110.5703,16068.2881,16132.0098,16278.6426,16202.5322,16118.1602,16153.9297,16209.877,16175.9092,16027.5703,16237.8379,16102.5127,16120.5244,16099.5244,16182.2412,16177.5703,16122.0469,16120.667,16104.9785,16199.7793,16081.5176,16033.415,16086.1387,16064.0488,16069.6914,16237.9648,16062.6309,16065.0537,16144.7646,16167.1006,16143.6875,16189.9688,16145.917,16202.6182,16137.9072,16009.5918,16092.7012,16222.4658,16136.96,16160.6748,16152.7568,16320.8359,16085.2939,16142.0215,16101.6758,16199.4199,16167.834,16165.8252,16144.3438,16104.4521,16137.3232,16208.4688,16040.9268,16099.7637,16179.7852,16201.5439,16145.3887,16207.9902,16134.5283,16102.707,16130.4922,16220.2939,16145.6338,16103.8955,16217.6143,16156.9199,16126.3643,16181.8262,16046.6123,16138.2383,16029.6973,16153.3301,16127.6992,16056.0645,16195.3955,16107.2305,16100.9844,16111.6572,16205.1992,16129.2129,16070.6074,16142.4541,16195.0439,16031.7725,16193.8994,16222.6631,16190.8809,16151.4697,16123.79,16155.3428,16167.3818,16120.2529,16177.9375,16143.501,3
16146.1191,16057.2598,16169.9053,16027.6963,16091.7598,16300.4121,16169.3701,16144.3877,16162.3574,16209.8486,16170.4893,16154.458,16149.5977,16188.2607,16219.8545,16140.7734,16158.5527,16100.6475,16104.9219,16100.0322,16194.9492,16176.6299,16174.6074,16189.3643,16181.5352,16184.4219,16109.5625,16112.1484,16091.7793,16078.168,16172.5547,16053.8623,16073.2217,16057.7285,16093.915,16283.5127,16110.9531,16225.9961,16186.8633,16126.8857,16050.3135,16070.2627,16077.8867,16251.6934,16255.6709,16108.4727,16121.1406,16185.1025,16146.6982,16132.8096,16140.3604,16099.6787,16236.7979,16210.7656,16139.8857,16070.3584,16231.2451,16119.2168,16219.5166,16148.2578,16168.9346,16152.9834,16074.5215,16223.8711,16121.7695,16091.627,16182.3145,16233.6699,16114.2021,16146.9316,16133.0078,16116.9424,16131.5049,16186.3398,16156.8838,16099.6143,15999.459,16097.0752,16093.7422,16133.5771,16247.4434,16239.6104,16091.9697,16093.6855,16158.96,16086.0225,16213.4883,16059.8633,16113.3613,16144.6582,16084.1719,16167.75,16219.2588,16027.5654,16152.0078,16105.7686,16110.6709,16174.7383,16157.6973,16077.7793,16133.0791,16142.9707,16098.6035,16067.3203,16154.5029,16139.3145,16043.3877,16238.0088,16107.8516,16143.8701,16078.4648,16194.7891,16209.4355,16023.1318,16094.5098,16166.666,16151.5469,16243.3672,16123.3447,16114.7266,16177.7939,16082.2666,16105.167,16185.2686,16183.8916,16134.7031,16214.3672,16200.8975,3
16083.3496,16140.2119,16200.7129,16135.374,16093.9531,16114.6475,16118.4561,16122.2354,16174.8701,16197.2598,16154.6807,16192.166,16144.6318,16151.3105,16107.2607,16259.0439,16099.7979,16205.7178,16167.0732,16212.7441,16045.1611,16171.916,16235.7441,16091.6777,16148.0869,16172.3389,16109.1094,16171.9541,16080.7607,16054.2158,16109.6914,16123.7695,16107.4395,16169.4355,16167.3105,16074.4238,16168.293,16015.0205,16179.5889,16103.8701,16161.4199,16154.3545,16126.1719,16068.9482,16186.0098,16211.9805,16025.2168,16126.6016,16190.2773,16181.4219,16100.8516,16114.8896,16202.7178,16210.0674,16139.2686,16120.9502,16210.0908,16142.5732,16234.7822,16194.5225,16125.5615,16200.4473,16133.9297,16041.79,16156.9844,16195.7529,16213.9229,16180.1016,16159.8145,16109.4746,16185.9443,16141.1045,16120.0752,16072.252,16150.0576,16218.625,16225.2607,16239.8887,16134.4893,16075.584,16226.0713,16209.3672,16140.1035,16148.6943,16037.373,16236.9863,16065.2012,16106.9766,16072.4746,16069.7646,16077.6611,16096.5732,16194.2969,16119.333,16142.3613,16152.9834,16185.8232,16047.6758,16221.418,16160.5928,16160.4541,15999.5674,16253.335,16090.8799,16092.3105,16180.127,16084.2207,16144.9678,16061.9395,16266.6113,16120.9902,16173.7705,16214.7656,16115.8887,16204.1309,16156.0576,16244.8965,16154.1582,16135.1777,16154.9961,16099.1943,16281.9971,16220.4121,16170.7891,16200.2451,16142.5088,16051.2725,16044.6621,3
16127.8057,16064.0879,16143.5117,16160.458,16161.4258,16088.2949,16197.5771,16150.9482,16122.0967,16163.7119,16149.3633,16100.0928,16065.0088,16151.4023,16147.8926,16033.0742,16199.3203,16171.1025,16094.041,16195.1973,16244.7939,16161.8438,16146.2842,16148.5254,16113.3008,16045.1572,16178.668,16080.7178,16060.6553,16223.291,16182.6982,16122.4395,16114.7637,16190.0518,16056.3242,16250.541,16166.7656,16150.8594,16056.417,16113.0137,16170.7061,16120.876,16110.7939,16175.1533,16160.1367,16090.1895,16079.6621,16139.4297,16155.7744,16094.3506,16253.082,16183.3047,16056.0391,16188.7217,16109.5967,16034.6709,16184.0078,16168.8262,16117.6533,16065.5781,16041.5342,16157.4639,16143.8242,16136.8164,16060.959,16091.5098,16131.3281,16221.0439,16086.8945,16206.5615,16075.626,16157.9893,16104.4932,16160.9004,16119.1455,16126.4648,16189.2432,16167.5459,16100.0293,16112.0098,16299.1172,16141.4316,16130.1768,16162.3887,16186.8633,16124.4854,16077.0811,16246.7383,16173.9785,16153.7139,16207.4971,16054.3301,16153.627,16141.417,16240.627,16038.1533,16131.3906,16186.5273,16214.3135,16101.2588,16129.3115,16198.0801,16093.0439,16093.3711,16176.0713,16051.791,16226.6045,16156.5869,16124.7285,16070.8105,16199.4648,16133.4141,16160.5898,16078.625,16089.2012,16093.2031,16128.7959,16152.1797,16177.4766,16047.0176,16077.873,16099.4766,16072.415,16180.002,16158.4902,16108.5605,16173.8906,16241.7598,3
16107.1602,16073.1221,16080.7568,16099.7363,16164.6113,16077.1406,16113.4365,16199.0684,16098.4102,16166.6592,16181.5381,16091.2207,16128.8525,16237.8975,16001.5186,16166.8945,16083.1611,16201.3623,16193.6514,16058.5508,16172.9541,16186.5186,16032.3096,16106.8486,16109.5654,16109.9902,16111.6553,16070.208,16164.1699,16110.5283,16172.2822,16207.7988,16125.5537,16107.3682,16200.708,16193.7139,16064.04,16133.2109,16130.5049,16186.9209,16180.8525,16198.2227,16098.6982,16171.998,16025.7402,16146.6221,16132.1973,16144.8232,16072.3984,16214.2959,16119.1357,16093.8369,16131.9561,16040.3438,16180.8125,16029.2188,16183.2529,16130.3125,16142.7236,16084.251,16127.8711,16115.3223,16180.1621,16248.9248,16149.6602,16178.9844,16110.4854,16125.6553,16172.1152,16172.1953,16021.0518,16211.9307,16221.5908,16109.0273,16149.6729,16115.7959,16151.0059,16210.2236,16196.5771,16087.4053,16063.6484,16150.7979,16232.8301,16170.916,16164.542,16190.4033,16138.0752,16081.1025,16085.6318,16232.9258,16111.9648,16100.8164,16281.3203,16076.6152,16116.5762,16107.5859,16244.123,16151.1807,16107.2354,16191.9883,16145.7246,16224.4482,16176.8213,16244.7764,16166.1504,15971.958,16080.4004,16155.8643,16220.7773,16086.7891,16055.748,16074.1533,16182.2881,16122.9082,16159.1494,16121.3623,16192.2246,16117.4023,16174.8965,16196.5479,16078.3311,16201.8096,16288.1748,16094.8652,16103.7646,16112.1895,16194.6426,16113.957,3
16242.582,16095.6523,16129.5381,16149.7275,16131.3193,16087.9756,16098.4268,16135.7451,16093.543,16131.8496,16238.0977,16094.3887,16037.7158,16167.3789,16133.373,16165.5898,16119.3369,16197.6328,16202.0264,16158.4365,16204.8105,16004.834,16076.3164,16162.1182,16162.417,16065.7783,16101.9365,16163.5361,16112.7217,16153.8926,16113.2119,16158.6445,16153.9492,16170.2969,16160.9219,16116.7051,16127.6709,16063.3887,16156.7461,16226.918,16120.8838,16230.5322,16110.5801,16143.8652,16154.0479,16147.1416,16118.2607,16163.2646,16099.7627,16095.8779,16065.6279,16110.293,16137.6719,16098.7402,16201.8047,16218.4873,16246.9053,16094.1328,16052.4209,16183.1631,16147.085,16177.4814,16132.8535,16173.0566,16246.0869,16154.6377,16151.7432,16192.0977,16125.541,16123.6475,16159.3057,16172.8682,16187.7754,16223.4688,16140.3037,16047.3242,16092.3193,16164.9883,16124.0977,16140.9912,16197.9717,16176.4063,16118.7813,16089.4307,16196.7031,15993.3691,16154.3145,16183.7207,16131.165,16090.5322,16138.5449,16093.3711,16196.0313,16163.3154,16233.3008,16104.04,16138.5703,16071.1523,16251.9844,16104.9287,16224.2539,16180.6777,15977.2588,16068.2969,16158.0518,16070.2666,16211.8281,16131.0566,16095.0879,16085.9658,16153.9971,16124.3564,16195.2295,16128.9609,16180.0811,16228.4414,16090.668,16097.1455,16185.96,16147.9502,16067.5146,16199.4189,16120.4531,16185.9375,16116.7236,16066.1973,16144.3691,16189.6816,3
16071.8271,16051.54,16103.1104,16117.7285,16192.001,16078.0225,16091.5459,16081.5771,16161.9365,16149.2344,16088.3535,16132.8037,16145.7783,16133.1807,16117.8711,16131.1338,16094.8877,16167.8467,16131.0889,16118.1172,16105.918,16115.0684,16162.4424,16222.1123,16091.8594,16199.4766,16154.5342,16070.2822,16107.6162,16010.4111,16208.9775,16072.2734,16212.0049,16098.3154,16116.2266,16267.4424,16086.1846,16164.1494,16218.7783,15973.3164,16181.666,16052.4072,16236.9902,16150.082,16192.4902,16201.5039,16120.2686,16134.9805,16197.123,16232.9365,16021.9395,16185.5176,16125.6514,16180.6338,16151.7881,16192.0264,16130.4385,16138.6934,16125.4102,16100.9326,16117.4561,16165.8535,16084.8086,16076.2119,16100.6807,16165.2891,16086.293,16132.6289,16073.4805,16133.7939,16207.8369,16028.624,16133.7588,16134.8066,16109.7207,16114.6123,16141.709,16094.6494,16119.96,16162.2275,16105.6426,16097.21,16221.6338,16071.1084,16161.2285,16202.8965,16148.3691,16087.3857,16053.0488,16172.3887,16232.5527,16200.2412,16146.4189,16085.4287,16049.8125,16108.6816,16200.1846,16203.6133,16072.8057,16167.7559,16117.2109,16141.2607,16186.8037,16160.2842,16170.1963,16197.168,16130.208,16093.8691,16115.3896,16120.3555,16195.751,16190.7715,16232.9307,16142.4258,16187.2393,16193.6191,16168.5713,16071.1572,16097.084,16038.9619,16188.1396,16193.5654,16200.7646,16149.9648,16170.9521,16135.0996,16146.4131,16176.5547,3
16129.1182,16201.5537,16171.5537,16090.2139,16188.1709,16028.4414,16177.8359,16202.9053,16138.2383,15988.5947,16074.4053,16182.6914,16176.0205,16012.6855,16189.835,16092.3818,16112.9004,16167.7725,16153.9912,16078.4307,16159.2803,16047.9004,16184.4023,16154.75,16132.9883,16129.1914,16116.623,16060.2041,16251.6113,16146.8271,16192.8584,16271.334,16095.0498,16099.9727,16252.9658,16168.3682,16110.6465,16169.2197,16176.2656,16033.4365,16118.209,16149.0391,16109.3848,16069.7021,16194.4873,16186.7705,16020.4678,16146.7637,16183.1875,16148.9746,16234.0449,16184.9766,16103.0801,16157.5225,16128.5098,16134.1621,16182.6396,16122.7617,16144.7031,16120.8203,16017.1807,16198.9238,16132.2627,16010.0303,16105.5605,16168.3682,16164.7686,16102.0859,16106.9561,16050.7031,16098.9648,16158.3516,16106.083,16149.3262,16080.7217,16017.0762,16159.1211,16108.7393,16197.5059,16256.1602,16182.4229,16178.1152,16059.0244,16059.3623,16091.1631,16249.5313,16131.0439,16139.1729,16142.9229,16140.7676,16127.7451,16152.9141,16047.9688,16061.2217,16110.4561,16078.9639,16120.3516,16086.0977,16161.7529,16077.9229,16217.4482,16195.5947,16119.9521,16141.0576,16180.8359,16160.3359,16046.2412,16226.6895,16116.7217,16165.6191,16143.0107,16198.6494,16134.2539,16116.375,16094.874,16230.7451,16096.7363,16079.2559,16205.792,16016.293,16134.4424,16231.1328,16193.3955,16122.0166,16198.9854,16255.502,16132.7725,16202.2783,3
16077.8232,16047.8545,16067.9678,16100.2842,16234.7148,16103.3633,16176.9844,16123.9189,16156.2578,16147.1992,16089.2813,16200.3994,16112.7246,16063.6416,16141.3379,16225.7402,16211.2959,16146.0479,16129.3916,16191.6289,16103.8936,15989.834,16202.1973,16207.6592,16067.417,16085.0508,16281.5264,16124.373,16202.8945,16158.5674,16095.3408,16144.8965,16142.0557,16128.0361,16135.4072,16146.7441,16136.2217,16108.8242,16096.2432,16209.541,16119.4805,16125.5889,16192.1016,16036.4678,16149.6104,16273.8037,16227.1738,16059.7461,16071.9668,16155.4521,16118.8613,16066.21,16022.6631,16061.0498,16137.4326,16177.2217,16160.2012,16222.6797,16099.3008,16150.1396,16046.252,16003.6113,16113.957,16093.8076,16149.9404,16128.834,16032.6396,15997.1523,16227.6299,16125.3477,16214.0137,16095.5596,16188.0439,16139.2363,16080.0068,16119.9414,16152.1611,16171.2305,16115.2715,16096.8301,16102.415,16037.9648,16175.4863,16069.5234,16038.6582,16578.9355,16042.0518,16202.375,16141.1318,16297.8926,15941.0195,16030.6875,16364.5479,16354.7764,16004.8955,16028.9785,16389.5664,15939.1709,16266.6699,16134.0791,16090.3389,16243.123,16016.9932,16028.5752,16153.4385,16278.6563,16018.4941,16098.207,16213.3164,16036.96,15839.1455,16121.4805,16109.4443,16111.4697,16079.0225,16290.0498,16056.3838,16167.5234,16019.8975,16139.8271,16289.0986,16171.6641,16085.9238,16097.3721,16178.9531,16053.5576,16124.4844,16012.8613,3
16327.6133,15977.0342,15861.4063,15971.7998,16428.6836,15908.2588,15806.4141,16403.4062,16399.4238,16074.416,16199.001,16397.3945,16226.8447,16022.2734,16200.2764,16224.6738,16020.082,16076.9238,16167.126,16118.8389,16307.3076,16082.0488,16029.8525,16107.2539,15927.2627,16090.9502,16102.377,16185.5547,16269.9668,16140.8369,16221.9004,16066.2002,16220.2744,16075.3164,16188.5205,16336.2988,16086.3994,16136.0527,16064.4111,16161.248,16230.2441,16121.0371,16058.291,16204.6582,16168.416,16184.2813,16143.4307,16143.2959,16216.2158,16153.2275,16299.5332,16232.7324,16174.792,16200.1895,16104.8135,15965.2285,16138.2148,16269.7627,16156.3232,16136.8486,16296.3701,16159.3096,15935.3662,16113.5713,16071.6563,16201.96,16100.2959,16108.5352,16099.0117,16111.3115,16185.3477,16002.9248,16096.6025,16074.3477,16175.0459,16077.4268,16236.0811,15974.4941,16180.4336,16059.5938,16088.5479,16195.1328,16102.1338,16133.0322,16068.6553,16105.2324,16172.8076,16157.2002,16184.5664,16234.2998,16186.5137,16113.2207,16187.5498,15999.2764,16297.9775,16059.9551,16200.7764,16134.7705,16202.833,16188.9502,16096.0703,16056.1357,16035.3252,16113.5684,15978.9092,16216.4014,16185.0137,16065.9287,16135.2568,16026.9844,16141.4893,16181.2207,16157.0049,16240.4814,16297.2617,16211.3691,16085.2539,16268.165,15994.1016,16156.7139,16105.7178,16154.0928,16202.9951,16133.0127,16096.6191,16217.0371,16153.1836,16190.1738,3
16096.2412,16194.8281,16165.4268,16078.2207,16110.916,16024.3545,16131.624,16073.3691,16113.4502,16257.8525,16171.0547,16220.8887,16194.1943,16159.7783,16160.7178,16202.6709,16218.8408,16080.5117,16108.8076,16075.9189,16171.6143,16104.7002,16121.5029,16171.3906,16081.6445,16187.5654,16202.4932,16170.1377,16107.7998,16112.6318,16180.9219,16111.9111,16167.2393,16156.5557,16102.6914,16052.0479,16162.8184,16027.1436,16045.9023,16096.3867,16173.8535,15975.2178,16201.7529,16217.9004,16101.168,16075.0645,16171.5313,16168.9502,16114.9082,16308.7871,16137.7441,16114.8193,16211.4922,16167.4063,16163.8838,16195.5908,16136.4512,16166.6865,16103.2949,16132.3223,16066.3896,16064.1377,16085.1738,16138.042,16093.7168,16137.3447,16142.6963,16187.2373,16227.8242,16071.4414,16142.9189,16113.5645,16095.4971,16201.7861,16199.0244,16146.0205,16279.0488,16122.1484,16054.7139,16194.7344,16213.9775,16117.7314,16113.9092,16216.3721,16145.3818,16189.499,16158.9844,16036.8643,16096.5938,16104.7139,16105.8838,16137.1777,16076.0117,16236.1104,16248.7119,16198.7285,16090.4453,16149.6729,16181.0762,16307.418,16119.4648,16127.7559,16115.0205,16203.1055,16089.5225,16219.0947,16152.7158,16231.0928,16075.9053,16165.1084,16321.8682,16085.3789,16051.9092,16046.084,16200.4248,16083.373,16189.2197,16188.9844,16046.8076,16130.6563,16196.168,16067.709,16078.5371,16100.0244,16130.1807,16086.7715,16079.7686,16227.2041,3
16298.0615,16237.8545,16284.9258,16047.9414,16233.7236,16012.6904,16080.5156,16115.9395,16208.4688,16149.2881,16112.3789,16264.5459,16058.7822,16100.1445,16218.6123,16089.415,16071.4395,16075.0615,16078.4688,16056.0068,16228.5996,16126.9834,16149.8994,16081.9785,16101.3516,16220.5586,16139.4619,16149.5996,16059.6084,16240.7109,16063.6748,16177.5156,16153.8262,16038.3047,16135.9785,16156.0762,16022.5176,16113.332,16167.2402,16163.8682,16083.71,16213.8857,16232.8301,16093.9199,16234.5713,16101.1846,16094.0166,16204.4414,16198.3076,16172.6787,16197.1387,16154.6416,15996.1973,16077.0576,16122.8574,16230.5234,16087.6182,16146.9258,16178.4121,16080.8789,16169.4375,16213.2178,16210.1738,16199.4492,16093.1973,16176.2344,16098.8438,16104.8262,16247.5869,16141.0342,16125.6934,16159.748,16141.1494,16093.1787,16119.8057,16111.7246,16089.6455,16164.9668,16174.8418,16151.0967,16090.8125,16171.6934,16242.8633,16106.8438,16277.8994,16095.3008,16079.8096,16124.4063,16196.8311,16111.1396,16178.7949,16196.0176,16180.8838,16134.1943,16178.0439,16221.1895,16232.3906,16126.7354,16125.4902,16135.043,16129.3818,16062.373,16162.2656,16059.627,16066.1035,16155.9805,16177.6787,16216.4824,16138.5039,16127.9121,16081.5088,16108.6094,16083.1094,16162.2305,16136.1416,16178.8301,16191.2637,16103.209,16137.3418,16233.915,16150.7793,16083.0498,16221.0283,16094.7598,16065.1318,16243.3916,16208.8984,16117.4814,3
